n16,n17,o19,cell-volume,cellnumber,x,y,z
606060000000.0,78711000.0,174380000000.0,1.869e-08,59090,-0.0159,-0.25737,0.87328
652610000000.0,85606000.0,180190000000.0,1.2592e-08,59115,-0.0046345,-0.25659,0.89618
644570000000.0,84401000.0,179110000000.0,1.2988e-08,59117,-0.015594,-0.25665,0.89242
668050000000.0,87993000.0,181630000000.0,8.8975e-09,59118,-0.015551,-0.25636,0.89556
678480000000.0,89555000.0,182760000000.0,4.4129e-09,59119,-0.017433,-0.25634,0.89664
679300000000.0,89570000.0,182960000000.0,8.8507e-09,59120,-0.018656,-0.25788,0.896
666460000000.0,87689000.0,181490000000.0,1.0704e-08,59121,-0.017952,-0.25648,0.89429
671450000000.0,88434000.0,182040000000.0,8.3373e-09,59122,-0.020234,-0.25642,0.89333
614810000000.0,79808000.0,175410000000.0,1.7519e-08,59123,-0.021055,-0.25737,0.87958
602850000000.0,78100000.0,173890000000.0,1.6081e-08,59124,-0.016821,-0.25739,0.87657
605180000000.0,78414000.0,174190000000.0,1.5401e-08,59125,-0.017619,-0.25734,0.87981
608360000000.0,78879000.0,174540000000.0,1.1924e-08,59126,-0.019575,-0.25727,0.87711
603090000000.0,78350000.0,174020000000.0,1.4233e-08,59127,-0.013696,-0.25723,0.87639
607520000000.0,78861000.0,174840000000.0,2.8796e-08,59164,-0.018437,-0.25895,0.86764
610700000000.0,79374000.0,174950000000.0,2.0606e-08,59165,-0.018023,-0.25753,0.87048
619750000000.0,81019000.0,176330000000.0,1.3432e-08,59177,-0.011073,-0.25847,0.86585
607710000000.0,78777000.0,174520000000.0,1.9554e-08,59186,-0.019628,-0.25746,0.87371
613300000000.0,79646000.0,175290000000.0,2.181e-08,59199,-0.021742,-0.25768,0.87003
618870000000.0,80383000.0,176280000000.0,3.3133e-08,59200,-0.024768,-0.25897,0.86811
617370000000.0,80181000.0,175770000000.0,1.8897e-08,59201,-0.023117,-0.25753,0.87293
626890000000.0,81673000.0,177030000000.0,1.9377e-08,59202,-0.025325,-0.25738,0.87013
614690000000.0,79772000.0,175370000000.0,1.4642e-08,59203,-0.02251,-0.25726,0.87615
618220000000.0,80652000.0,176140000000.0,3.2582e-08,59204,-0.013546,-0.25884,0.8643
619610000000.0,80969000.0,176200000000.0,1.6342e-08,59205,-0.013412,-0.25707,0.86633
616930000000.0,80444000.0,175870000000.0,1.7496e-08,59206,-0.016552,-0.2573,0.86689
647510000000.0,84786000.0,179470000000.0,1.5673e-08,59209,-0.023512,-0.25677,0.88621
646790000000.0,84712000.0,179370000000.0,1.1731e-08,59210,-0.021312,-0.25659,0.88869
622300000000.0,81033000.0,176260000000.0,7.1271e-09,59211,-0.0192,-0.25611,0.88257
667660000000.0,87913000.0,181800000000.0,1.2704e-08,59212,-0.030205,-0.25659,0.88096
667720000000.0,87958000.0,181770000000.0,1.1276e-08,59213,-0.029082,-0.25653,0.88357
646950000000.0,84704000.0,179430000000.0,1.8336e-08,59214,-0.028244,-0.25694,0.87815
655990000000.0,85910000.0,180730000000.0,3.1663e-08,59215,-0.029988,-0.25919,0.87723
672060000000.0,88495000.0,182460000000.0,2.5737e-08,59216,-0.031084,-0.25876,0.88
627180000000.0,81654000.0,176980000000.0,1.6321e-08,59217,-0.024776,-0.2571,0.87855
685620000000.0,90761000.0,183940000000.0,1.0236e-08,59262,-0.0025659,-0.25814,0.90086
685580000000.0,90810000.0,183860000000.0,8.66e-09,59263,-0.005327,-0.25821,0.90067
685650000000.0,90548000.0,183960000000.0,7.1354e-09,59265,0.00018696,-0.25784,0.90115
681960000000.0,90245000.0,183430000000.0,1.0547e-08,59273,-0.0081504,-0.25834,0.90003
688160000000.0,90888000.0,184150000000.0,3.616e-09,59278,0.0015409,-0.25625,0.90105
682020000000.0,89933000.0,183540000000.0,7.1818e-09,59279,0.0029909,-0.25632,0.89942
691080000000.0,91280000.0,184560000000.0,3.7287e-09,59280,0.0044532,-0.2563,0.90078
695140000000.0,91831000.0,184980000000.0,3.2219e-09,59281,0.0030457,-0.2577,0.90187
679340000000.0,89556000.0,183420000000.0,8.8126e-09,59282,0.0052622,-0.25636,0.89861
692310000000.0,91501000.0,184860000000.0,4.6604e-09,59283,0.0071336,-0.25636,0.90024
697470000000.0,92160000.0,185400000000.0,3.91e-09,59284,0.0057571,-0.25806,0.90148
683610000000.0,90449000.0,183630000000.0,4.535e-09,59286,-0.0012129,-0.25632,0.90094
670810000000.0,88480000.0,182250000000.0,1.1928e-08,59287,-0.0026441,-0.25655,0.89886
677310000000.0,89568000.0,182860000000.0,7.6593e-09,59289,-0.004989,-0.2564,0.89919
671390000000.0,88669000.0,182090000000.0,8.5403e-09,59290,-0.010153,-0.25638,0.89784
680500000000.0,90113000.0,183100000000.0,4.6642e-09,59291,-0.0094708,-0.25643,0.89974
670770000000.0,88560000.0,182070000000.0,8.2455e-09,59292,-0.007603,-0.25635,0.89831
682230000000.0,90323000.0,183380000000.0,8.8896e-09,59293,-0.01091,-0.25808,0.89937
631450000000.0,82495000.0,178380000000.0,9.3232e-09,59304,0.0074465,-0.25632,0.8884
718980000000.0,95493000.0,188780000000.0,3.9886e-09,59308,0.022578,-0.25635,0.89344
719470000000.0,95485000.0,188990000000.0,3.9912e-09,59309,0.024186,-0.25819,0.89322
716740000000.0,95142000.0,188440000000.0,3.5596e-09,59310,0.021943,-0.25793,0.89499
645950000000.0,84696000.0,179940000000.0,7.224e-09,59316,0.0071046,-0.25604,0.89201
686500000000.0,90835000.0,184190000000.0,3.8776e-09,59317,0.0082447,-0.25556,0.89802
662900000000.0,87282000.0,181600000000.0,5.1965e-09,59318,0.0063603,-0.25573,0.89561
711650000000.0,94646000.0,187530000000.0,2.8417e-09,59319,0.018343,-0.25549,0.89472
684460000000.0,90494000.0,184830000000.0,4.0545e-09,59320,0.019582,-0.25561,0.89029
712890000000.0,94768000.0,187840000000.0,3.3398e-09,59321,0.020239,-0.2555,0.89303
716500000000.0,95296000.0,188050000000.0,1.9743e-09,59322,0.018177,-0.25616,0.89724
725860000000.0,96784000.0,189010000000.0,1.4286e-09,59323,0.017827,-0.25549,0.89675
716800000000.0,95324000.0,188030000000.0,3.8106e-09,59324,0.017128,-0.25792,0.89832
723250000000.0,96233000.0,188960000000.0,1.8299e-09,59325,0.020709,-0.25611,0.89578
734010000000.0,97906000.0,190100000000.0,1.3821e-09,59326,0.020469,-0.25547,0.89525
720840000000.0,95863000.0,188620000000.0,3.2007e-09,59327,0.019682,-0.2576,0.89699
705650000000.0,93599000.0,186530000000.0,2.1486e-09,59329,0.012918,-0.2562,0.89955
712490000000.0,94699000.0,187230000000.0,1.5524e-09,59330,0.012785,-0.25551,0.89893
712250000000.0,94575000.0,187370000000.0,3.9246e-09,59331,0.014439,-0.25794,0.89952
699600000000.0,92512000.0,185760000000.0,4.1393e-09,59334,0.0085626,-0.25813,0.9009
695880000000.0,92257000.0,185330000000.0,3.1761e-09,59337,0.010848,-0.25554,0.89781
701600000000.0,92950000.0,185950000000.0,2.0949e-09,59338,0.010132,-0.25617,0.90046
706700000000.0,93792000.0,186450000000.0,1.5328e-09,59339,0.0098966,-0.2555,0.89987
708950000000.0,93953000.0,186860000000.0,3.7542e-09,59340,0.011608,-0.25781,0.90056
707610000000.0,94162000.0,186760000000.0,3.5608e-09,59343,0.013249,-0.25513,0.89681
675920000000.0,89430000.0,183160000000.0,5.502e-09,59344,0.0099773,-0.25526,0.89499
679800000000.0,90035000.0,183810000000.0,5.3263e-09,59345,0.013407,-0.25527,0.89344
657170000000.0,86528000.0,181320000000.0,7.0157e-09,59346,0.010584,-0.25548,0.89106
714620000000.0,95187000.0,187670000000.0,3.3869e-09,59347,0.015949,-0.25511,0.89574
722640000000.0,96299000.0,188570000000.0,1.9032e-09,59348,0.015795,-0.2558,0.89892
740830000000.0,99077000.0,190580000000.0,1.5821e-09,59349,0.015493,-0.25509,0.89827
690610000000.0,91601000.0,185210000000.0,4.411e-09,59350,0.016901,-0.25518,0.89246
629490000000.0,82252000.0,177860000000.0,8.7209e-09,59351,0.0037642,-0.25622,0.88993
661480000000.0,86995000.0,181270000000.0,5.1877e-09,59352,0.0026848,-0.25568,0.89649
639750000000.0,83652000.0,178810000000.0,6.263e-09,59353,0.0010826,-0.25595,0.89327
646940000000.0,84778000.0,179780000000.0,5.465e-09,59354,0.0041287,-0.25592,0.89342
625560000000.0,81577000.0,177110000000.0,6.7568e-09,59355,-0.0003699,-0.25611,0.89049
615830000000.0,80215000.0,176100000000.0,7.2024e-09,59356,0.0013996,-0.2563,0.88771
620520000000.0,80929000.0,177200000000.0,1.24e-08,59357,0.0074213,-0.25647,0.8818
621320000000.0,81176000.0,177060000000.0,8.6516e-09,59358,0.0045007,-0.25617,0.87922
629140000000.0,82177000.0,178550000000.0,9.7707e-09,59359,0.011368,-0.25637,0.87939
638950000000.0,83496000.0,179970000000.0,9.1207e-09,59360,0.015212,-0.25637,0.87929
727320000000.0,96533000.0,190690000000.0,7.2488e-09,59434,0.031282,-0.25808,0.88415
731520000000.0,97188000.0,191230000000.0,7.3449e-09,59445,0.031123,-0.25629,0.88099
748620000000.0,99726000.0,193300000000.0,4.404e-09,59446,0.033218,-0.25641,0.88037
748050000000.0,99676000.0,193100000000.0,3.8768e-09,59447,0.031977,-0.25635,0.88291
738740000000.0,98216000.0,192110000000.0,3.7625e-09,59448,0.033351,-0.25809,0.88215
733170000000.0,97449000.0,191300000000.0,6.0165e-09,59449,0.029935,-0.25618,0.88336
668100000000.0,87669000.0,183820000000.0,6.612e-09,59450,0.023095,-0.25608,0.87761
666680000000.0,87531000.0,183440000000.0,6.4159e-09,59451,0.022079,-0.25603,0.88083
654190000000.0,85607000.0,182140000000.0,4.9761e-09,59452,0.020509,-0.25622,0.87669
728360000000.0,96761000.0,190350000000.0,3.869e-09,59453,0.026847,-0.25639,0.88972
723470000000.0,96010000.0,189720000000.0,4.0677e-09,59454,0.026384,-0.25825,0.89125
724340000000.0,96120000.0,190140000000.0,5.7858e-09,59457,0.028445,-0.25616,0.88564
741600000000.0,98719000.0,192200000000.0,3.3944e-09,59458,0.030522,-0.25629,0.88536
735510000000.0,97822000.0,191330000000.0,3.646e-09,59459,0.028773,-0.25635,0.88762
731500000000.0,97186000.0,190970000000.0,3.3516e-09,59460,0.030293,-0.2579,0.88699
720140000000.0,95517000.0,189500000000.0,6.0531e-09,59461,0.026734,-0.25619,0.88768
724850000000.0,96174000.0,190070000000.0,3.878e-09,59462,0.02845,-0.25818,0.88914
698260000000.0,92448000.0,186690000000.0,3.0671e-09,59467,0.02415,-0.25551,0.88686
683630000000.0,90163000.0,185230000000.0,5.1019e-09,59468,0.023603,-0.25577,0.88344
676410000000.0,89130000.0,184240000000.0,4.0908e-09,59469,0.021604,-0.25574,0.88567
709080000000.0,94014000.0,188050000000.0,2.5951e-09,59470,0.026011,-0.25547,0.88539
719350000000.0,95651000.0,188840000000.0,3.3495e-09,59471,0.022555,-0.25549,0.89141
733710000000.0,97622000.0,190680000000.0,1.9459e-09,59472,0.025327,-0.25622,0.89225
749990000000.0,100090000.0,192440000000.0,1.5838e-09,59473,0.024902,-0.25552,0.89181
729690000000.0,97102000.0,190230000000.0,3.1145e-09,59474,0.024768,-0.25546,0.88965
692720000000.0,91677000.0,185910000000.0,3.5365e-09,59475,0.021943,-0.25556,0.88862
674130000000.0,88164000.0,186000000000.0,1.9007e-08,59481,0.026179,-0.25739,0.86389
673370000000.0,88322000.0,184870000000.0,7.871e-09,59482,0.024885,-0.2562,0.87124
688500000000.0,90726000.0,186210000000.0,5.7659e-09,59483,0.026656,-0.25589,0.87688
672950000000.0,88326000.0,184590000000.0,5.8255e-09,59484,0.024732,-0.25607,0.87458
658920000000.0,86225000.0,182970000000.0,7.3092e-09,59485,0.021842,-0.25623,0.87375
685460000000.0,90366000.0,185640000000.0,5.9432e-09,59486,0.025498,-0.25582,0.88018
744490000000.0,99022000.0,192910000000.0,3.8244e-09,59487,0.034616,-0.25804,0.87955
678370000000.0,89061000.0,185550000000.0,9.2055e-09,59489,0.025461,-0.25625,0.86751
760930000000.0,101600000.0,194670000000.0,3.755e-09,59490,0.032173,-0.25554,0.87834
716960000000.0,95041000.0,189530000000.0,5.0547e-09,59491,0.030042,-0.25572,0.87579
713020000000.0,94522000.0,188880000000.0,4.2023e-09,59492,0.028997,-0.25565,0.8788
715270000000.0,94902000.0,188990000000.0,2.9932e-09,59493,0.028509,-0.25554,0.88132
708310000000.0,93853000.0,188100000000.0,3.365e-09,59494,0.026882,-0.25555,0.88317
644440000000.0,84189000.0,180940000000.0,8.1433e-09,59495,0.017828,-0.25627,0.8759
673350000000.0,88925000.0,183470000000.0,4.3919e-09,59496,0.01702,-0.25532,0.88914
663250000000.0,87452000.0,182210000000.0,6.241e-09,59497,0.014047,-0.25544,0.88978
656990000000.0,86361000.0,181720000000.0,8.1791e-09,59498,0.015477,-0.25558,0.88581
645600000000.0,84737000.0,180190000000.0,8.4475e-09,59499,0.01159,-0.25565,0.8871
642070000000.0,84222000.0,179900000000.0,1.0541e-08,59500,0.012178,-0.25576,0.88292
668110000000.0,87951000.0,183230000000.0,6.6757e-09,59501,0.019555,-0.25548,0.88355
654960000000.0,86014000.0,181630000000.0,7.5853e-09,59502,0.01628,-0.25566,0.88236
677190000000.0,89439000.0,184020000000.0,4.6402e-09,59503,0.019127,-0.25532,0.88708
630570000000.0,82422000.0,178690000000.0,6.3434e-09,59504,0.011062,-0.2561,0.87586
634600000000.0,82988000.0,179290000000.0,6.8542e-09,59505,0.012741,-0.25604,0.87282
635310000000.0,82969000.0,179570000000.0,7.8956e-09,59506,0.014325,-0.25623,0.8761
638950000000.0,83437000.0,180210000000.0,7.439e-09,59507,0.016109,-0.25617,0.87278
660710000000.0,86809000.0,182480000000.0,7.2293e-09,59508,0.0191,-0.25559,0.87962
622430000000.0,81087000.0,176550000000.0,6.3312e-09,59514,-0.0040278,-0.25608,0.89035
611760000000.0,79507000.0,175170000000.0,6.3656e-09,59515,-0.0055344,-0.25624,0.88745
637840000000.0,83394000.0,178450000000.0,6.3553e-09,59516,-0.0025455,-0.25593,0.89331
635280000000.0,83045000.0,177980000000.0,6.3954e-09,59517,-0.006154,-0.25592,0.89287
620600000000.0,80833000.0,176170000000.0,7.1682e-09,59518,-0.0077374,-0.25613,0.88953
620580000000.0,80838000.0,176060000000.0,7.7251e-09,59519,-0.011085,-0.25614,0.88853
608380000000.0,79001000.0,174630000000.0,1.0606e-08,59520,-0.0086541,-0.25637,0.88547
607980000000.0,79042000.0,174700000000.0,1.1581e-08,59521,-0.0070712,-0.25637,0.88172
637310000000.0,83404000.0,178130000000.0,6.0344e-09,59522,-0.0097632,-0.25586,0.89227
682450000000.0,90399000.0,183370000000.0,4.081e-09,59523,-0.0068121,-0.25639,0.90041
634900000000.0,82325000.0,181480000000.0,2.9536e-08,59593,0.018027,-0.25907,0.86299
646320000000.0,84179000.0,182290000000.0,1.5105e-08,59599,0.019225,-0.25729,0.86377
642530000000.0,83571000.0,181770000000.0,1.2023e-08,59600,0.019923,-0.25724,0.8667
637930000000.0,83099000.0,180910000000.0,1.7969e-08,59601,0.015684,-0.25721,0.86283
646000000000.0,84109000.0,182550000000.0,1.9595e-08,59602,0.018071,-0.25745,0.86
655820000000.0,85512000.0,183800000000.0,1.6193e-08,59603,0.021004,-0.25739,0.86119
663580000000.0,86515000.0,185250000000.0,2.1175e-08,59604,0.023374,-0.2586,0.86034
658740000000.0,85920000.0,184450000000.0,1.9596e-08,59605,0.02029,-0.25754,0.85759
666520000000.0,87053000.0,185170000000.0,9.3626e-09,59606,0.023993,-0.25713,0.86195
670970000000.0,87545000.0,186550000000.0,2.6322e-08,59608,0.024211,-0.25897,0.8574
680190000000.0,89070000.0,186940000000.0,1.7838e-08,59609,0.026255,-0.25735,0.86016
631820000000.0,82512000.0,178340000000.0,3.3689e-09,59610,0.0072336,-0.25804,0.87113
632000000000.0,82711000.0,178220000000.0,5.8106e-09,59611,0.005712,-0.25587,0.87566
715280000000.0,94268000.0,191520000000.0,3.5044e-08,59766,0.031006,-0.25914,0.85759
683640000000.0,90269000.0,183770000000.0,8.9324e-09,60191,-0.033612,-0.25826,0.87944
672430000000.0,88447000.0,182560000000.0,1.9768e-08,60192,-0.032767,-0.25854,0.87738
659190000000.0,86318000.0,181200000000.0,2.6251e-08,60328,-0.031801,-0.25918,0.87154
648640000000.0,84771000.0,180010000000.0,2.8831e-08,60330,-0.030699,-0.25895,0.86837
638940000000.0,83329000.0,178740000000.0,2.6423e-08,60331,-0.0287,-0.25872,0.87068
651840000000.0,85268000.0,180230000000.0,1.9783e-08,60333,-0.029958,-0.25806,0.87367
669750000000.0,87968000.0,182300000000.0,2.5785e-08,60334,-0.032907,-0.25863,0.87476
630660000000.0,82208000.0,177450000000.0,1.8626e-08,60342,-0.026139,-0.25717,0.87455
640330000000.0,83704000.0,178650000000.0,1.2635e-08,60343,-0.028482,-0.25686,0.87184
679590000000.0,89764000.0,183260000000.0,9.3031e-09,60345,-0.029132,-0.2582,0.88683
676520000000.0,89314000.0,182920000000.0,1.0767e-08,60346,-0.027316,-0.25831,0.88882
676420000000.0,89271000.0,182890000000.0,9.2306e-09,60348,-0.025317,-0.25832,0.89099
677540000000.0,89317000.0,182880000000.0,1.0216e-08,60351,-0.023024,-0.2582,0.89291
673100000000.0,88844000.0,182420000000.0,7.2828e-09,60354,-0.028243,-0.25638,0.88603
679960000000.0,89863000.0,183210000000.0,3.8587e-09,60355,-0.03016,-0.25638,0.88554
680610000000.0,89891000.0,183370000000.0,8.1552e-09,60356,-0.030872,-0.25811,0.88452
669650000000.0,88322000.0,182010000000.0,9.1079e-09,60357,-0.026287,-0.2564,0.88761
677300000000.0,89513000.0,182900000000.0,4.7444e-09,60358,-0.026413,-0.25642,0.88986
665040000000.0,87602000.0,181460000000.0,9.7294e-09,60359,-0.024138,-0.25642,0.88946
677470000000.0,89495000.0,182890000000.0,4.7409e-09,60360,-0.024348,-0.2564,0.89181
667050000000.0,87878000.0,181710000000.0,9.0813e-09,60361,-0.022074,-0.25639,0.89149
636430000000.0,83181000.0,178000000000.0,7.4199e-09,60366,-0.023152,-0.25595,0.88254
658680000000.0,86711000.0,180590000000.0,4.2673e-09,60367,-0.026095,-0.25563,0.88445
652930000000.0,85794000.0,179920000000.0,5.6966e-09,60368,-0.026865,-0.25578,0.88135
681560000000.0,89992000.0,183500000000.0,8.7435e-09,60369,-0.032361,-0.2582,0.88195
680450000000.0,89890000.0,183280000000.0,4.933e-09,60371,-0.031543,-0.25642,0.88312
655240000000.0,85900000.0,180410000000.0,1.3793e-08,60372,-0.030181,-0.25671,0.87533
680240000000.0,89683000.0,183070000000.0,7.8179e-09,60373,-0.021059,-0.25781,0.89457
680360000000.0,89998000.0,183170000000.0,9.8574e-09,60378,-0.013641,-0.25818,0.89839
679810000000.0,89947000.0,182960000000.0,4.2823e-09,60385,-0.014922,-0.25636,0.89789
686010000000.0,90835000.0,183690000000.0,3.6184e-09,60386,-0.016644,-0.25796,0.89813
670700000000.0,88550000.0,182000000000.0,7.3228e-09,60387,-0.012983,-0.25628,0.89696
652720000000.0,85786000.0,179900000000.0,4.8117e-09,60388,-0.018585,-0.25565,0.89099
630250000000.0,82278000.0,177270000000.0,6.9472e-09,60389,-0.015156,-0.25596,0.88873
636740000000.0,83263000.0,178040000000.0,4.8861e-09,60390,-0.018401,-0.25583,0.88799
635000000000.0,82968000.0,177830000000.0,5.8293e-09,60391,-0.02054,-0.2559,0.88539
622940000000.0,81146000.0,176350000000.0,6.7984e-09,60392,-0.016762,-0.25608,0.88541
658390000000.0,86095000.0,183140000000.0,9.1801e-09,60582,0.021991,-0.2563,0.86948
647300000000.0,84540000.0,181520000000.0,6.9917e-09,60583,0.019368,-0.25624,0.87235
664450000000.0,86998000.0,184010000000.0,8.6103e-09,60584,0.022626,-0.25627,0.86511
759750000000.0,101140000.0,195390000000.0,8.137e-09,60585,0.034861,-0.25632,0.8679
768320000000.0,102480000.0,196310000000.0,4.5268e-09,60586,0.036527,-0.25634,0.8696
781370000000.0,104460000.0,197610000000.0,3.7844e-09,60587,0.034369,-0.25554,0.87075
729180000000.0,96770000.0,191320000000.0,5.3847e-09,60588,0.031609,-0.25576,0.86893
765900000000.0,102270000.0,195420000000.0,3.7724e-09,60589,0.033123,-0.25556,0.87563
781570000000.0,104530000.0,197480000000.0,3.0241e-09,60590,0.034345,-0.25551,0.87335
786520000000.0,105220000.0,198270000000.0,2.0219e-09,60591,0.036893,-0.25613,0.87254
803290000000.0,107690000.0,200270000000.0,1.4769e-09,60592,0.036301,-0.25547,0.87233
760390000000.0,101320000.0,195310000000.0,4.0473e-09,60593,0.037239,-0.25808,0.87109
755110000000.0,100570000.0,194510000000.0,4.0382e-09,60594,0.036587,-0.25807,0.87393
775970000000.0,103530000.0,197400000000.0,4.5912e-09,60595,0.03684,-0.25634,0.86678
761090000000.0,101270000.0,195780000000.0,7.2511e-09,60596,0.035187,-0.25626,0.86523
764350000000.0,101770000.0,196170000000.0,7.9449e-09,60597,0.037072,-0.2579,0.8654
748740000000.0,99373000.0,194570000000.0,1.404e-08,60598,0.035155,-0.25749,0.86384
766140000000.0,102120000.0,196150000000.0,3.8065e-09,60600,0.037704,-0.25797,0.86822
750410000000.0,99899000.0,193780000000.0,3.8834e-09,60607,0.035719,-0.25801,0.87677
779370000000.0,104190000.0,197240000000.0,1.9843e-09,60609,0.036142,-0.25614,0.87535
796160000000.0,106670000.0,199200000000.0,1.4905e-09,60610,0.03552,-0.25549,0.87526
772450000000.0,103190000.0,196230000000.0,1.9487e-09,60612,0.035171,-0.25616,0.87811
789400000000.0,105720000.0,198200000000.0,1.7477e-09,60613,0.034522,-0.25552,0.87783
743990000000.0,98896000.0,193340000000.0,4.2493e-09,60615,0.03256,-0.25568,0.86602
706290000000.0,93296000.0,188840000000.0,7.9885e-09,60616,0.029205,-0.25601,0.8658
740960000000.0,98129000.0,193990000000.0,2.1753e-08,60617,0.03506,-0.25849,0.86132
766700000000.0,102000000.0,196760000000.0,7.951e-09,60618,0.037099,-0.25796,0.86252
771220000000.0,102560000.0,197610000000.0,1.0153e-08,60619,0.034633,-0.25642,0.86023
770990000000.0,102610000.0,197310000000.0,6.4941e-09,60620,0.035484,-0.25625,0.8625
732180000000.0,96908000.0,192960000000.0,1.5627e-08,60621,0.031655,-0.25677,0.85924
752660000000.0,100080000.0,194740000000.0,5.5645e-09,60622,0.032343,-0.25572,0.86288
704990000000.0,92848000.0,189830000000.0,1.7456e-08,60623,0.028727,-0.25707,0.85789
712490000000.0,94191000.0,189840000000.0,7.0251e-09,60624,0.029194,-0.25597,0.86177
745690000000.0,98782000.0,194780000000.0,2.2917e-08,60625,0.034359,-0.25821,0.85874
746030000000.0,99368000.0,193050000000.0,5.0744e-09,60626,0.0316,-0.25523,0.87254
708860000000.0,93829000.0,188680000000.0,6.8065e-09,60627,0.028686,-0.25545,0.86983
702520000000.0,92884000.0,187790000000.0,5.6149e-09,60628,0.028133,-0.25538,0.87343
634190000000.0,83006000.0,178770000000.0,6.4475e-09,60644,0.009112,-0.25591,0.8735
637330000000.0,83633000.0,179040000000.0,7.0677e-09,60645,0.0079815,-0.25553,0.87756
637870000000.0,83527000.0,178800000000.0,1.3898e-09,60646,0.0060725,-0.25632,0.87218
639160000000.0,83801000.0,179010000000.0,3.023e-09,60647,0.0065552,-0.2558,0.8729
630960000000.0,82388000.0,178000000000.0,2.877e-09,60648,0.0047761,-0.25774,0.87294
